name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter
Jerry,2013,9,28,12,23.3,-50.6,other low,NA,30,1011,0,0
Jerry,2013,9,28,18,24.2,-50.6,other low,NA,30,1011,0,0
Jerry,2013,9,29,0,24.9,-50.4,tropical depression,NA,30,1010,0,0
Jerry,2013,9,29,6,25.6,-49.7,tropical depression,NA,30,1010,0,0
Jerry,2013,9,29,12,26.2,-49,tropical depression,NA,30,1010,0,0
Jerry,2013,9,29,18,26.7,-48.2,tropical depression,NA,30,1010,0,0
Jerry,2013,9,30,0,27.1,-47.5,tropical depression,NA,30,1009,0,0
Jerry,2013,9,30,6,27.2,-46.8,tropical storm,NA,35,1008,30,0
Jerry,2013,9,30,12,27.3,-46,tropical storm,NA,35,1008,40,0
Jerry,2013,9,30,18,27.3,-45,tropical storm,NA,40,1006,70,0
Jerry,2013,10,1,0,27.5,-43.9,tropical storm,NA,45,1005,90,0
Jerry,2013,10,1,6,27.7,-43.6,tropical storm,NA,40,1006,90,0
Jerry,2013,10,1,12,28.1,-43.5,tropical storm,NA,40,1007,70,0
Jerry,2013,10,1,18,28.1,-43.5,tropical storm,NA,40,1007,70,0
Jerry,2013,10,2,0,28.1,-43.7,tropical storm,NA,35,1007,70,0
Jerry,2013,10,2,6,28.1,-43.9,tropical storm,NA,35,1007,70,0
Jerry,2013,10,2,12,28.6,-43.4,tropical storm,NA,35,1007,70,0
Jerry,2013,10,2,18,29,-42.9,tropical storm,NA,35,1007,80,0
Jerry,2013,10,3,0,29.4,-42.4,tropical storm,NA,35,1007,60,0
Jerry,2013,10,3,6,30.1,-41.7,tropical storm,NA,35,1007,60,0
Jerry,2013,10,3,12,30.8,-40.6,tropical storm,NA,35,1007,60,0
Jerry,2013,10,3,18,31.5,-39.3,other low,NA,35,1008,60,0
Jerry,2013,10,4,0,32.5,-38,other low,NA,35,1008,60,0
Jerry,2013,10,4,6,33.1,-36.6,other low,NA,35,1008,60,0
Jerry,2013,10,4,12,33.7,-35,other low,NA,35,1008,60,0
Jerry,2013,10,4,18,34.2,-33.7,other low,NA,35,1008,60,0
Jerry,2013,10,5,0,34.5,-32.7,other low,NA,35,1008,60,0
Jerry,2013,10,5,6,35,-31.7,other low,NA,35,1008,60,0
Jerry,2013,10,5,12,35.9,-30.7,other low,NA,40,1008,60,0
Jerry,2013,10,5,18,36.7,-29.8,other low,NA,40,1008,60,0
Jerry,2013,10,6,0,38,-28.9,other low,NA,40,1008,60,0
Karen,2013,10,3,6,21.5,-86.8,tropical storm,NA,45,1006,70,0
Karen,2013,10,3,12,22.1,-87.4,tropical storm,NA,55,1004,150,0
Karen,2013,10,3,18,22.8,-88.1,tropical storm,NA,55,1001,170,0
Karen,2013,10,3,21,23.3,-88.5,tropical storm,NA,55,998,170,0
Karen,2013,10,4,0,23.9,-89,tropical storm,NA,50,999,170,0
Karen,2013,10,4,6,24.5,-89.5,tropical storm,NA,45,1002,170,0
Karen,2013,10,4,12,25.2,-89.9,tropical storm,NA,45,1002,170,0
Karen,2013,10,4,18,25.8,-90.2,tropical storm,NA,45,1002,130,0
Karen,2013,10,5,0,26.1,-90.5,tropical storm,NA,40,1004,130,0
Karen,2013,10,5,6,26.7,-91,tropical storm,NA,40,1007,100,0
Karen,2013,10,5,12,27.6,-91.6,tropical storm,NA,40,1008,60,0
Karen,2013,10,5,18,27.9,-91.8,tropical storm,NA,35,1008,30,0
Karen,2013,10,6,0,28.1,-91.9,tropical depression,NA,30,1008,0,0
Karen,2013,10,6,6,28.1,-91.9,tropical depression,NA,25,1009,0,0
Lorenzo,2013,10,21,6,27.6,-55.9,tropical depression,NA,30,1012,0,0
Lorenzo,2013,10,21,12,28.2,-55.6,tropical storm,NA,35,1010,60,0
Lorenzo,2013,10,21,18,28.8,-55,tropical storm,NA,35,1008,60,0
Lorenzo,2013,10,22,0,29.1,-54.2,tropical storm,NA,35,1008,60,0
Lorenzo,2013,10,22,6,29.3,-53.3,tropical storm,NA,40,1005,60,0
Lorenzo,2013,10,22,12,29.4,-52.4,tropical storm,NA,45,1000,100,0
Lorenzo,2013,10,22,18,29.5,-51.5,tropical storm,NA,45,1000,100,0
Lorenzo,2013,10,23,0,29.5,-50.6,tropical storm,NA,45,1001,100,0
Lorenzo,2013,10,23,6,29.5,-49.8,tropical storm,NA,45,1004,100,0
Lorenzo,2013,10,23,12,29.4,-49.3,tropical storm,NA,40,1006,100,0
Lorenzo,2013,10,23,18,29.3,-48.9,tropical storm,NA,35,1007,100,0
Lorenzo,2013,10,24,0,29.4,-48.4,tropical depression,NA,30,1008,0,0
Lorenzo,2013,10,24,6,29.7,-48,tropical depression,NA,30,1009,0,0
Lorenzo,2013,10,24,12,30.1,-47.7,other low,NA,25,1011,0,0
Lorenzo,2013,10,24,18,30.5,-47.2,other low,NA,25,1012,0,0
Lorenzo,2013,10,25,0,30.7,-46.7,other low,NA,25,1013,0,0
Lorenzo,2013,10,25,6,31,-46.1,other low,NA,25,1013,0,0
Lorenzo,2013,10,25,12,31.3,-45.7,other low,NA,25,1013,0,0
Lorenzo,2013,10,25,18,31.6,-45.3,other low,NA,25,1013,0,0
Lorenzo,2013,10,26,0,32.1,-44.7,other low,NA,20,1013,0,0
Lorenzo,2013,10,26,6,32.8,-43.9,other low,NA,20,1013,0,0
Melissa,2013,11,17,0,23.9,-52.4,extratropical,NA,35,1006,240,0
Melissa,2013,11,17,6,24.3,-52.7,extratropical,NA,35,1005,240,0
Melissa,2013,11,17,12,25,-52.9,extratropical,NA,35,1005,240,0
Melissa,2013,11,17,18,26,-52.9,extratropical,NA,40,1002,390,0
Melissa,2013,11,18,0,27.1,-52.7,extratropical,NA,45,997,390,0
Melissa,2013,11,18,6,28.3,-52.7,extratropical,NA,45,992,390,0
Melissa,2013,11,18,12,29.1,-53.4,subtropical storm,NA,50,987,450,0
Melissa,2013,11,18,18,29.7,-54,subtropical storm,NA,50,987,450,0
Melissa,2013,11,19,0,30.2,-54.5,subtropical storm,NA,50,985,450,0
Melissa,2013,11,19,6,30.8,-54.7,subtropical storm,NA,55,982,420,0
Melissa,2013,11,19,12,31.6,-54.7,subtropical storm,NA,55,982,390,0
Melissa,2013,11,19,18,32.5,-54.4,subtropical storm,NA,50,982,360,0
Melissa,2013,11,20,0,33.3,-53.2,subtropical storm,NA,45,985,330,0
Melissa,2013,11,20,6,34.1,-51.4,tropical storm,NA,45,988,300,0
Melissa,2013,11,20,12,35.1,-49,tropical storm,NA,45,988,300,0
Melissa,2013,11,20,18,36.3,-46.4,tropical storm,NA,45,988,300,0
Melissa,2013,11,21,0,37.5,-43.5,tropical storm,NA,45,984,330,0
Melissa,2013,11,21,6,38.8,-40,tropical storm,NA,50,984,330,0
Melissa,2013,11,21,12,39.9,-36.6,tropical storm,NA,55,980,330,0
Melissa,2013,11,21,18,40.7,-33.3,tropical storm,NA,55,980,330,0
Melissa,2013,11,22,0,41.3,-30.2,other low,NA,50,984,270,0
Melissa,2013,11,22,6,41.6,-27.5,other low,NA,45,988,270,0
Melissa,2013,11,22,12,41.6,-24.7,extratropical,NA,40,992,270,0
Melissa,2013,11,22,18,41.3,-22,extratropical,NA,40,996,270,0
Melissa,2013,11,23,0,40.8,-19.5,extratropical,NA,35,1000,210,0
Melissa,2013,11,23,6,40,-17.1,extratropical,NA,35,1004,210,0
Arthur,2014,6,28,18,32,-78.2,other low,NA,20,1017,0,0
Arthur,2014,6,29,0,31.2,-77.8,other low,NA,20,1017,0,0
Arthur,2014,6,29,6,30.5,-77.4,other low,NA,20,1017,0,0
Arthur,2014,6,29,12,30,-77.2,other low,NA,20,1016,0,0
Arthur,2014,6,29,18,29.7,-77.2,other low,NA,25,1015,0,0
Arthur,2014,6,30,0,29.5,-77.5,other low,NA,25,1014,0,0
Arthur,2014,6,30,6,29.2,-78,other low,NA,25,1013,0,0
Arthur,2014,6,30,12,28.7,-78.4,other low,NA,25,1011,0,0
Arthur,2014,6,30,18,28.1,-78.7,other low,NA,30,1010,0,0
Arthur,2014,7,1,0,27.7,-78.9,tropical depression,NA,30,1008,0,0
Arthur,2014,7,1,6,27.5,-79.1,tropical depression,NA,30,1007,0,0
Arthur,2014,7,1,12,27.5,-79.2,tropical storm,NA,35,1005,40,0
Arthur,2014,7,1,18,27.7,-79.3,tropical storm,NA,40,1003,100,0
Arthur,2014,7,2,0,27.9,-79.2,tropical storm,NA,45,999,110,0
Arthur,2014,7,2,6,28.2,-79.1,tropical storm,NA,50,995,110,0
Arthur,2014,7,2,12,28.7,-79,tropical storm,NA,55,995,110,0
Arthur,2014,7,2,18,29.4,-79.1,tropical storm,NA,60,994,130,0
Arthur,2014,7,3,0,30.1,-79.2,hurricane,1,65,987,130,15
Arthur,2014,7,3,6,30.9,-79.1,hurricane,1,70,984,130,15
Arthur,2014,7,3,12,31.8,-78.8,hurricane,1,80,981,160,20
Arthur,2014,7,3,18,32.9,-78.3,hurricane,1,80,978,190,50
Arthur,2014,7,4,0,34,-77.3,hurricane,2,85,975,190,60
Arthur,2014,7,4,3,34.7,-76.6,hurricane,2,85,974,190,60
Arthur,2014,7,4,6,35.3,-76,hurricane,2,85,973,190,60
Arthur,2014,7,4,8,35.8,-75.5,hurricane,2,85,973,190,60
Arthur,2014,7,4,12,36.8,-74.4,hurricane,1,80,976,190,55
Arthur,2014,7,4,18,38.4,-72.4,hurricane,1,70,978,220,70
Arthur,2014,7,5,0,40.2,-69.7,hurricane,1,65,976,220,90
Arthur,2014,7,5,6,42.3,-67.6,tropical storm,NA,60,981,220,0
Arthur,2014,7,5,12,44.1,-66.5,extratropical,NA,60,982,280,0
Arthur,2014,7,5,18,45.9,-65.3,extratropical,NA,55,980,430,0
Arthur,2014,7,6,0,47.1,-64,extratropical,NA,50,981,290,0
Arthur,2014,7,6,6,47.6,-62.4,extratropical,NA,45,982,200,0
Arthur,2014,7,6,12,48.5,-60.2,extratropical,NA,40,986,150,0
Arthur,2014,7,6,18,50.3,-58.1,extratropical,NA,35,989,180,0
Arthur,2014,7,7,0,52.3,-56.4,extratropical,NA,35,988,240,0
Arthur,2014,7,7,6,54.2,-55.4,extratropical,NA,35,985,240,0
Arthur,2014,7,7,12,56,-54.7,extratropical,NA,35,984,320,0
Arthur,2014,7,7,18,57.3,-54.2,extratropical,NA,40,985,480,0
Arthur,2014,7,8,0,58.1,-54.1,extratropical,NA,45,988,470,0
Arthur,2014,7,8,6,58.9,-54.7,extratropical,NA,40,991,440,0
Arthur,2014,7,8,12,59.4,-56.1,extratropical,NA,35,993,320,0
Arthur,2014,7,8,18,60,-57,extratropical,NA,30,995,0,0
Arthur,2014,7,9,0,60.3,-56.7,extratropical,NA,30,997,0,0
Arthur,2014,7,9,6,60.1,-56.2,extratropical,NA,25,1001,0,0
Arthur,2014,7,9,12,59.8,-55.7,extratropical,NA,25,1005,0,0
Arthur,2014,7,9,18,59.5,-55,extratropical,NA,25,1008,0,0
Two,2014,7,19,12,9,-29,other low,NA,20,1012,0,0
Two,2014,7,19,18,9.4,-30.7,other low,NA,20,1012,0,0
Two,2014,7,20,0,9.7,-31.8,other low,NA,20,1012,0,0
Two,2014,7,20,6,10,-33,other low,NA,20,1012,0,0
Two,2014,7,20,12,10.4,-34.4,other low,NA,20,1012,0,0
Two,2014,7,20,18,10.7,-36.1,other low,NA,20,1012,0,0
Two,2014,7,21,0,11,-38,other low,NA,25,1012,0,0
Two,2014,7,21,6,11.2,-39.9,other low,NA,25,1012,0,0
Two,2014,7,21,12,11.4,-41.6,tropical depression,NA,30,1012,0,0
Two,2014,7,21,18,11.6,-43.1,tropical depression,NA,30,1012,0,0
Two,2014,7,22,0,11.9,-44.4,tropical depression,NA,30,1012,0,0
Two,2014,7,22,6,12.1,-45.7,tropical depression,NA,30,1012,0,0
Two,2014,7,22,12,12.4,-47.2,tropical depression,NA,30,1012,0,0
Two,2014,7,22,18,12.8,-48.8,tropical depression,NA,30,1012,0,0
Two,2014,7,23,0,13.2,-50.4,tropical depression,NA,30,1012,0,0
Two,2014,7,23,6,13.7,-52.2,tropical depression,NA,30,1012,0,0
Two,2014,7,23,12,14,-55,tropical depression,NA,30,1012,0,0
Bertha,2014,7,29,6,9.6,-37.1,other low,NA,25,1013,0,0
Bertha,2014,7,29,12,9.5,-38.6,other low,NA,30,1012,0,0
Bertha,2014,7,29,18,9.5,-40.1,other low,NA,30,1012,0,0
Bertha,2014,7,30,0,9.6,-41.5,other low,NA,30,1012,0,0
Bertha,2014,7,30,6,9.7,-43,other low,NA,30,1012,0,0
Bertha,2014,7,30,12,9.8,-44.7,other low,NA,30,1012,0,0
Bertha,2014,7,30,18,10,-46.4,other low,NA,30,1011,0,0
Bertha,2014,7,31,0,10.4,-48,other low,NA,35,1010,80,0
Bertha,2014,7,31,6,10.7,-49.7,other low,NA,35,1009,80,0
Bertha,2014,7,31,12,11,-51.4,other low,NA,40,1008,80,0
Bertha,2014,7,31,18,11.5,-53.1,other low,NA,40,1007,80,0
Bertha,2014,8,1,0,12.2,-54.6,tropical storm,NA,40,1007,80,0
Bertha,2014,8,1,6,13,-56.2,tropical storm,NA,40,1007,80,0
Bertha,2014,8,1,12,13.8,-58.1,tropical storm,NA,45,1006,80,0
Bertha,2014,8,1,18,14.5,-60.3,tropical storm,NA,45,1006,100,0
Bertha,2014,8,2,0,15.2,-62.3,tropical storm,NA,45,1007,100,0
Bertha,2014,8,2,6,15.9,-64.1,tropical storm,NA,40,1008,100,0
Bertha,2014,8,2,12,16.7,-65.9,tropical storm,NA,40,1009,100,0
Bertha,2014,8,2,18,17.9,-67.6,tropical storm,NA,40,1010,120,0
Bertha,2014,8,3,0,19.2,-69,tropical storm,NA,40,1011,140,0
Bertha,2014,8,3,6,20.3,-70.4,tropical storm,NA,40,1012,150,0
Bertha,2014,8,3,12,21.4,-71.6,tropical storm,NA,40,1013,150,0
Bertha,2014,8,3,14,21.8,-71.9,tropical storm,NA,40,1013,150,0
Bertha,2014,8,3,18,22.7,-72.5,tropical storm,NA,45,1012,150,0
Bertha,2014,8,4,0,24.1,-73.1,tropical storm,NA,55,1007,140,0
Bertha,2014,8,4,6,25.4,-73.5,tropical storm,NA,60,1004,140,0
Bertha,2014,8,4,12,26.8,-73.6,hurricane,1,70,998,170,20
Bertha,2014,8,4,18,28.5,-73.6,hurricane,1,70,999,150,20
Bertha,2014,8,5,0,30.5,-73.4,hurricane,1,65,1001,140,20
Bertha,2014,8,5,6,32.5,-73.2,tropical storm,NA,55,1003,140,0
Bertha,2014,8,5,12,34.2,-72.7,tropical storm,NA,50,1005,120,0
Bertha,2014,8,5,18,35.5,-71.2,tropical storm,NA,45,1006,120,0
Bertha,2014,8,6,0,36.8,-69.3,tropical storm,NA,45,1007,120,0
Bertha,2014,8,6,6,38.1,-66.9,tropical storm,NA,45,1007,120,0
Bertha,2014,8,6,12,39.4,-64.1,tropical storm,NA,45,1006,120,0
Bertha,2014,8,6,18,40.8,-61.3,extratropical,NA,45,1002,140,0
Bertha,2014,8,7,0,42.1,-58.4,extratropical,NA,50,996,170,0
Bertha,2014,8,7,6,43.4,-55.6,extratropical,NA,45,998,170,0
Bertha,2014,8,7,12,44.6,-52.5,extratropical,NA,40,999,140,0
Bertha,2014,8,7,18,46,-49.5,extratropical,NA,40,1000,140,0
Bertha,2014,8,8,0,47.4,-46.6,extratropical,NA,35,1001,140,0
Bertha,2014,8,8,6,47.9,-43,extratropical,NA,35,1001,140,0
Bertha,2014,8,8,12,47.5,-39.4,extratropical,NA,35,1002,140,0
Bertha,2014,8,8,18,46.9,-34.9,extratropical,NA,35,1002,140,0
Bertha,2014,8,9,0,47,-29,extratropical,NA,35,1003,140,0
Bertha,2014,8,9,6,47.1,-22,extratropical,NA,35,1003,140,0
Bertha,2014,8,9,12,47.5,-15,extratropical,NA,35,1003,140,0
Cristobal,2014,8,23,18,21.5,-72.2,tropical depression,NA,30,1005,0,0
Cristobal,2014,8,24,0,22,-72.5,tropical depression,NA,30,1004,0,0
Cristobal,2014,8,24,6,22.6,-72.9,tropical storm,NA,35,1002,60,0
Cristobal,2014,8,24,12,23.3,-73,tropical storm,NA,40,1001,70,0
Cristobal,2014,8,24,18,24,-73,tropical storm,NA,45,1001,70,0
Cristobal,2014,8,25,0,24.2,-73,tropical storm,NA,45,998,80,0
Cristobal,2014,8,25,6,24.4,-72.9,tropical storm,NA,45,996,120,0
Cristobal,2014,8,25,12,24.7,-72.7,tropical storm,NA,50,993,120,0
Cristobal,2014,8,25,18,24.9,-72.4,tropical storm,NA,50,992,180,0
Cristobal,2014,8,26,0,25.1,-72.1,hurricane,1,65,989,210,40
Cristobal,2014,8,26,6,25.6,-72,hurricane,1,65,989,210,40
Cristobal,2014,8,26,12,26.7,-71.8,hurricane,1,65,988,210,40
Cristobal,2014,8,26,18,28.1,-71.4,hurricane,1,65,987,270,50
Cristobal,2014,8,27,0,29.5,-71.5,hurricane,1,70,983,310,60
Cristobal,2014,8,27,6,30.6,-72,hurricane,1,70,983,280,60
Cristobal,2014,8,27,12,31.6,-72.2,hurricane,1,70,983,280,60
Cristobal,2014,8,27,18,32.3,-71.8,hurricane,1,65,984,250,70
Cristobal,2014,8,28,0,33.5,-70.7,hurricane,1,65,984,250,70
Cristobal,2014,8,28,6,34.8,-69,hurricane,1,65,982,250,70
Cristobal,2014,8,28,12,36.3,-67.1,hurricane,1,70,979,250,70
Cristobal,2014,8,28,18,37.5,-63.6,hurricane,1,75,971,290,70
Cristobal,2014,8,29,0,39.1,-58.8,hurricane,1,75,965,400,80
Cristobal,2014,8,29,6,41.2,-53.9,hurricane,1,70,967,410,70
Cristobal,2014,8,29,12,44.2,-49,extratropical,NA,65,970,450,90
Cristobal,2014,8,29,18,46.7,-45.9,extratropical,NA,65,972,470,90
Cristobal,2014,8,30,0,48.6,-42.8,extratropical,NA,65,974,470,90
Cristobal,2014,8,30,6,49.9,-39.5,extratropical,NA,65,974,470,90
Cristobal,2014,8,30,12,51.3,-36.2,extratropical,NA,60,971,560,0
Cristobal,2014,8,30,18,54,-32,extratropical,NA,60,971,600,0
Cristobal,2014,8,31,0,58,-28.9,extratropical,NA,60,971,600,0
Cristobal,2014,8,31,6,61,-27,extratropical,NA,60,963,470,0
Cristobal,2014,8,31,12,62,-26,extratropical,NA,60,964,470,0
Cristobal,2014,8,31,18,63,-24.5,extratropical,NA,55,968,470,0
Cristobal,2014,9,1,0,64,-22,extratropical,NA,50,974,470,0
Cristobal,2014,9,1,6,65,-19.5,extratropical,NA,50,978,470,0
Cristobal,2014,9,1,12,66,-17,extratropical,NA,45,980,400,0
Cristobal,2014,9,1,18,67,-15.4,extratropical,NA,45,982,400,0
Cristobal,2014,9,2,0,68,-15,extratropical,NA,40,984,400,0
Cristobal,2014,9,2,6,69,-15,extratropical,NA,35,985,400,0
Dolly,2014,9,1,12,19.2,-92.3,other low,NA,25,1009,0,0
Dolly,2014,9,1,18,20,-93.2,tropical depression,NA,30,1009,0,0
Dolly,2014,9,2,0,21.3,-93.4,tropical storm,NA,35,1007,70,0
Dolly,2014,9,2,6,22.3,-94.3,tropical storm,NA,40,1005,100,0
Dolly,2014,9,2,12,22.8,-95.6,tropical storm,NA,45,1005,100,0
Dolly,2014,9,2,18,22.2,-96.7,tropical storm,NA,40,1003,120,0
Dolly,2014,9,3,0,22,-97.3,tropical storm,NA,40,1001,120,0
Dolly,2014,9,3,1,22,-97.4,tropical storm,NA,40,1000,120,0
Dolly,2014,9,3,4,22,-97.7,tropical storm,NA,40,1002,120,0
Dolly,2014,9,3,6,21.9,-98,tropical storm,NA,35,1004,120,0
Dolly,2014,9,3,12,21.8,-98.8,other low,NA,25,1005,0,0
Dolly,2014,9,3,18,21.7,-99.8,other low,NA,20,1005,0,0
Dolly,2014,9,4,0,21.6,-101,other low,NA,15,1002,0,0
Edouard,2014,9,10,18,13.7,-33.2,other low,NA,25,1009,0,0
Edouard,2014,9,11,0,14.2,-34.4,other low,NA,25,1009,0,0
Edouard,2014,9,11,6,14.9,-35.5,other low,NA,25,1009,0,0
Edouard,2014,9,11,12,15.8,-36.5,tropical depression,NA,30,1008,0,0
Edouard,2014,9,11,18,16.5,-37.7,tropical depression,NA,30,1007,0,0
Edouard,2014,9,12,0,17.2,-39.2,tropical storm,NA,35,1006,40,0
Edouard,2014,9,12,6,17.7,-40.8,tropical storm,NA,35,1005,60,0
Edouard,2014,9,12,12,18.3,-42.3,tropical storm,NA,40,1000,60,0
Edouard,2014,9,12,18,18.9,-43.6,tropical storm,NA,40,999,60,0
Edouard,2014,9,13,0,19.6,-44.8,tropical storm,NA,40,998,60,0
Edouard,2014,9,13,6,20.4,-45.7,tropical storm,NA,45,997,60,0
Edouard,2014,9,13,12,21.4,-46.4,tropical storm,NA,45,996,60,0
Edouard,2014,9,13,18,22.3,-47,tropical storm,NA,50,995,60,0
Edouard,2014,9,14,0,23,-47.9,tropical storm,NA,55,994,170,0
Edouard,2014,9,14,6,23.7,-49,tropical storm,NA,60,991,220,0
Edouard,2014,9,14,12,24.4,-50.3,hurricane,1,70,985,220,30
Edouard,2014,9,14,18,25.1,-51.5,hurricane,1,75,980,220,30
Edouard,2014,9,15,0,25.8,-52.7,hurricane,1,80,975,220,30
Edouard,2014,9,15,6,26.5,-54,hurricane,2,85,970,250,40
Edouard,2014,9,15,12,27,-55.1,hurricane,2,90,966,250,40
Edouard,2014,9,15,18,27.7,-56.1,hurricane,2,95,962,280,60
Edouard,2014,9,16,0,28.5,-56.7,hurricane,2,95,960,280,70
Edouard,2014,9,16,6,29.5,-57.3,hurricane,3,100,956,280,80
Edouard,2014,9,16,12,30.6,-57.8,hurricane,3,105,955,280,90
Edouard,2014,9,16,18,31.7,-57.7,hurricane,2,95,958,290,90
Edouard,2014,9,17,0,32.9,-57,hurricane,2,85,959,290,100
Edouard,2014,9,17,6,34.3,-56,hurricane,2,85,958,290,100
Edouard,2014,9,17,12,35.7,-54.5,hurricane,1,80,957,290,100
Edouard,2014,9,17,18,37.2,-52.4,hurricane,1,80,955,300,90
Edouard,2014,9,18,0,38.3,-49.5,hurricane,1,75,958,300,90
Edouard,2014,9,18,6,39.3,-46.7,hurricane,1,70,964,310,80
Edouard,2014,9,18,12,39.9,-44.1,hurricane,1,70,969,290,90
Edouard,2014,9,18,18,39.9,-42.1,hurricane,1,65,973,290,90
Edouard,2014,9,19,0,39.9,-40.1,tropical storm,NA,60,980,290,0
Edouard,2014,9,19,6,39.9,-38.9,tropical storm,NA,55,988,240,0
Edouard,2014,9,19,12,39.5,-38.1,tropical storm,NA,45,994,100,0
Edouard,2014,9,19,18,39.5,-37.4,other low,NA,40,1001,100,0
Edouard,2014,9,20,0,39.4,-36.6,other low,NA,35,1004,100,0
Edouard,2014,9,20,6,39.3,-35.7,other low,NA,30,1006,0,0
Edouard,2014,9,20,12,39.1,-34.4,other low,NA,30,1008,0,0
Edouard,2014,9,20,18,38.8,-33,other low,NA,25,1010,0,0
Edouard,2014,9,21,0,38.1,-31.8,other low,NA,25,1012,0,0
Edouard,2014,9,21,6,37.1,-30.9,other low,NA,25,1013,0,0
Edouard,2014,9,21,12,36.1,-30.2,other low,NA,25,1014,0,0
Edouard,2014,9,21,18,35.1,-30.2,other low,NA,25,1014,0,0
Edouard,2014,9,22,0,34.2,-30.4,other low,NA,25,1015,0,0
Edouard,2014,9,22,6,33.4,-30.7,other low,NA,25,1015,0,0
Fay,2014,10,10,0,22,-61.2,other low,NA,35,1007,120,0
Fay,2014,10,10,6,22.7,-62.4,subtropical storm,NA,35,1006,120,0
Fay,2014,10,10,12,23.5,-63.3,subtropical storm,NA,35,1005,120,0
Fay,2014,10,10,18,24.3,-64,subtropical storm,NA,40,1003,120,0
Fay,2014,10,11,0,25.1,-64.5,subtropical storm,NA,50,999,160,0
Fay,2014,10,11,6,26,-65,tropical storm,NA,55,994,160,0
Fay,2014,10,11,12,27.2,-65.3,tropical storm,NA,60,990,200,0
Fay,2014,10,11,18,28.7,-65.4,tropical storm,NA,60,988,270,0
Fay,2014,10,12,0,30.2,-65.2,tropical storm,NA,60,987,270,0
Fay,2014,10,12,6,31.7,-64.9,hurricane,1,65,985,270,20
Fay,2014,10,12,8,32.3,-64.7,hurricane,1,70,984,270,20
Fay,2014,10,12,12,33.1,-63.9,hurricane,1,70,983,270,20
Fay,2014,10,12,18,33.6,-61.9,tropical storm,NA,60,986,300,0
Fay,2014,10,13,0,33.9,-59,tropical storm,NA,50,990,300,0
Gonzalo,2014,10,11,18,16.4,-54.9,other low,NA,25,1010,0,0
Gonzalo,2014,10,12,0,16.4,-55.9,tropical depression,NA,30,1010,0,0
Gonzalo,2014,10,12,6,16.4,-56.9,tropical depression,NA,30,1008,0,0
Gonzalo,2014,10,12,12,16.4,-57.9,tropical storm,NA,35,1006,90,0
Gonzalo,2014,10,12,18,16.4,-58.8,tropical storm,NA,40,1004,90,0
Gonzalo,2014,10,13,0,16.5,-59.7,tropical storm,NA,45,1001,90,0
Gonzalo,2014,10,13,6,16.7,-60.6,tropical storm,NA,55,996,100,0
Gonzalo,2014,10,13,12,17,-61.5,hurricane,1,65,992,130,15
Gonzalo,2014,10,13,14,17.1,-61.8,hurricane,1,65,990,130,15
Gonzalo,2014,10,13,18,17.6,-62.4,hurricane,1,70,988,150,25
Gonzalo,2014,10,13,22,18.1,-63,hurricane,1,75,984,150,25
Gonzalo,2014,10,13,23,18.2,-63.1,hurricane,1,75,984,150,25
Gonzalo,2014,10,14,0,18.3,-63.2,hurricane,1,80,983,150,30
Gonzalo,2014,10,14,6,19.1,-64,hurricane,2,90,976,150,35
Gonzalo,2014,10,14,12,19.9,-64.8,hurricane,2,95,973,150,35
Gonzalo,2014,10,14,18,20.8,-65.5,hurricane,3,100,968,150,35
Gonzalo,2014,10,15,0,21.7,-66.2,hurricane,4,115,956,170,35
Gonzalo,2014,10,15,6,22.5,-67,hurricane,4,115,953,170,40
Gonzalo,2014,10,15,12,23.1,-67.7,hurricane,4,115,949,190,45
Gonzalo,2014,10,15,18,23.8,-68.3,hurricane,3,110,953,190,50
Gonzalo,2014,10,16,0,24.4,-68.6,hurricane,3,110,953,200,60
Gonzalo,2014,10,16,6,25,-68.7,hurricane,4,115,948,220,60
Gonzalo,2014,10,16,12,25.6,-68.7,hurricane,4,125,940,240,75
Gonzalo,2014,10,16,18,26.5,-68.3,hurricane,4,125,942,240,75
Gonzalo,2014,10,17,0,27.4,-67.8,hurricane,4,120,942,260,85
Gonzalo,2014,10,17,6,28.6,-67.2,hurricane,4,115,945,260,85
Gonzalo,2014,10,17,12,29.8,-66.5,hurricane,3,110,947,260,100
Gonzalo,2014,10,17,18,31,-65.7,hurricane,3,105,949,260,100
Gonzalo,2014,10,18,0,32.2,-64.9,hurricane,2,95,952,260,100
Gonzalo,2014,10,18,0,32.3,-64.8,hurricane,2,95,952,260,100
Gonzalo,2014,10,18,6,33.7,-63.9,hurricane,2,90,955,260,100
Gonzalo,2014,10,18,12,35.6,-62.6,hurricane,2,85,960,290,110
Gonzalo,2014,10,18,18,38.2,-60.9,hurricane,2,85,964,340,120
Gonzalo,2014,10,19,0,41.2,-58.3,hurricane,2,85,965,360,120
Gonzalo,2014,10,19,6,44.5,-54.8,hurricane,1,80,968,360,120
Gonzalo,2014,10,19,12,47.8,-50.1,hurricane,1,70,970,360,120
Gonzalo,2014,10,19,18,50.6,-44.8,extratropical,NA,65,976,420,120
Gonzalo,2014,10,20,0,52.6,-38.3,extratropical,NA,55,982,480,0
Gonzalo,2014,10,20,6,53.9,-30.9,extratropical,NA,50,988,480,0
Hanna,2014,10,21,0,19.5,-95.3,other low,NA,25,1002,0,0
Hanna,2014,10,21,6,19.5,-94.8,other low,NA,25,1002,0,0
